Julian Day	Latitude	Longitude	Ts
from 1/1/97	(deg)	(deg)	(deg C)

335.6250	76.142	-147.395	-43.371
335.6667	76.142	-147.397	-42.619
335.7083	76.143	-147.399	-42.214
335.7500	76.143	-147.402	-42.350
335.7917	76.144	-147.405	-41.926
335.8333	76.144	-147.409	-39.404
335.8750	76.144	-147.414	-36.889
335.9167			-34.081
335.9583	76.143	-147.430	-32.554
336.0000	76.141	-147.442	-31.397
336.0417	76.139	-147.456	-30.342
336.0833	76.137	-147.472	-30.384
336.1250	76.135	-147.489	-29.526
336.1667	76.132	-147.505	-29.261
336.2083	76.130	-147.523	-28.827
336.2500	76.127	-147.540	-27.842
336.2917	76.124	-147.557	-28.011
336.3333	76.121	-147.575	-28.262
336.3750	76.118	-147.593	-27.319
336.4167	76.114	-147.612	-26.654
336.4583	76.110	-147.632	-26.585
336.5000	76.106	-147.653	-26.525
336.5417	76.102	-147.674	-26.116
336.5833	76.098	-147.695	-25.889
336.6250	76.093	-147.715	-25.992
336.6667	76.088	-147.736	-26.173
336.7083	76.083	-147.756	-25.721
336.7500	76.077	-147.775	-25.584
336.7917	76.071	-147.793	-25.186
336.8333	76.065	-147.809	-24.985
336.8750	76.058	-147.821	-24.781
336.9167	76.051	-147.832	-24.263
336.9583	76.043	-147.841	-23.857
337.0000	76.035	-147.849	-24.172
337.0417	76.025	-147.855	-24.628
337.0833	76.015	-147.861	-24.849
337.1250	76.005	-147.864	-25.481
337.1667	75.994	-147.866	-25.729
337.2083	75.984	-147.866	-25.732
337.2500	75.974	-147.864	-25.725
337.2917	75.965	-147.858	-26.481
337.3333	75.955	-147.848	-27.235
337.3750	75.946	-147.834	-28.191
337.4167	75.936	-147.817	-28.510
337.4583	75.927	-147.799	-28.434
337.5000	75.918	-147.780	-28.669
337.5417	75.909	-147.762	-28.533
337.5833	75.900	-147.743	-29.189
337.6250	75.892	-147.729	-30.081
337.6667	75.886	-147.716	-30.979
337.7083	75.881	-147.704	-31.325
337.7500	75.877	-147.691	-31.575
337.7917	75.874	-147.677	-32.207
337.8333	75.872	-147.663	-32.746
337.8750	75.870	-147.648	-33.972
337.9167	75.868	-147.634	-34.658
337.9583	75.867	-147.620	-34.858
338.0000	75.866	-147.607	-35.585
338.0417	75.865	-147.594	-35.752
338.0833	75.864	-147.582	-36.123
338.1250	75.863	-147.572	-36.626
338.1667	75.863	-147.563	-36.899
338.2083	75.863	-147.555	-37.136
338.2500	75.863	-147.548	-36.225
338.2917	75.864	-147.540	-35.759
338.3333	75.866	-147.532	-36.463
338.3750	75.867	-147.522	-36.497
338.4167	75.869	-147.513	-36.499
338.4583	75.871	-147.502	-36.602
338.5000	75.872	-147.492	-36.402
338.5417	75.873	-147.484	-36.671
338.5833	75.875	-147.478	-36.670
338.6250	75.876	-147.473	-37.078
338.6667	75.877	-147.470	-37.759
338.7083	75.878	-147.469	-38.203
338.7500	75.878	-147.469	-38.963
338.7917	75.880	-147.471	-39.386
338.8333	75.881	-147.472	-39.181
338.8750	75.883	-147.474	-39.111
338.9167	75.885	-147.474	-38.729
338.9583	75.886	-147.476	-38.972
339.0000	75.887	-147.478	-39.183
339.0417	75.889	-147.480	-38.910
339.0833	75.889	-147.483	-38.668
339.1250	75.890	-147.488	-38.289
339.1667	75.891	-147.495	-38.117
339.2083	75.891	-147.503	-37.312
339.2500	75.892	-147.513	-36.538
339.2917	75.893	-147.523	-36.861
339.3333	75.894	-147.533	-37.362
339.3750	75.896	-147.542	-36.886
339.4167	75.897	-147.550	-36.013
339.4583	75.898	-147.559	-36.045
339.5000	75.898	-147.567	-35.778
339.5417	75.899	-147.576	-35.744
339.5833	75.899	-147.586	-35.809
339.6250	75.900	-147.597	-35.744
339.6667	75.900	-147.610	-35.579
339.7083	75.900	-147.625	-35.022
339.7500	75.900	-147.641	-34.562
339.7917	75.900	-147.658	-34.660
339.8333	75.900	-147.676	-34.470
339.8750	75.900	-147.694	-34.493
339.9167	75.901	-147.711	-32.925
339.9583	75.901	-147.729	-32.314
340.0000	75.901	-147.749	-30.194
340.0417	75.901	-147.770	-29.547
340.0833	75.901	-147.795	-30.249
340.1250	75.900	-147.820	-29.711
340.1667	75.898	-147.847	-29.108
340.2083	75.897	-147.875	-28.907
340.2500	75.896	-147.907	-28.741
340.2917	75.894	-147.940	-28.125
340.3333	75.893	-147.975	-27.883
340.3750	75.892	-148.009	-27.757
340.4167	75.891	-148.046	-26.894
340.4583	75.891	-148.084	-25.610
340.5000	75.890	-148.121	-24.859
340.5417	75.889	-148.159	-24.384
340.5833	75.887	-148.196	-23.779
340.6250	75.886	-148.233	-23.555
340.6667	75.884	-148.270	-23.415
340.7083	75.883	-148.310	-23.185
340.7500	75.880	-148.351	-22.962
340.7917	75.878	-148.393	-22.626
340.8333	75.877	-148.433	-22.456
340.8750	75.876	-148.475	-22.176
340.9167	75.875	-148.515	-22.115
340.9583	75.875	-148.555	-21.947
341.0000	75.874	-148.593	-21.755
341.0417	75.874	-148.629	-21.504
341.0833	75.873	-148.664	-21.365
341.1250	75.873	-148.698	-21.226
341.1667	75.872	-148.732	-21.546
341.2083	75.871	-148.765	-21.579
341.2500	75.870	-148.798	-21.610
341.2917	75.869	-148.832	-21.561
341.3333	75.868	-148.865	-21.310
341.3750	75.867	-148.898	-21.526
341.4167	75.866	-148.929	-21.429
341.4583	75.865	-148.959	-21.314
341.5000	75.864	-148.988	-21.616
341.5417	75.863	-149.017	-22.411
341.5833	75.862	-149.046	-23.218
341.6250	75.861	-149.073	-24.247
341.6667	75.860	-149.098	-24.262
341.7083	75.858	-149.124	-23.786
341.7500	75.856	-149.150	-24.535
341.7917	75.854	-149.178	-25.562
341.8333	75.852	-149.204	-25.982
341.8750	75.850	-149.230	-25.938
341.9167	75.849	-149.256	-26.513
341.9583	75.847	-149.280	-26.631
342.0000	75.845	-149.306	-26.537
342.0417	75.844	-149.330	-27.052
342.0833	75.842	-149.355	-27.019
342.1250	75.841	-149.378	-26.848
342.1667	75.839	-149.402	-26.891
342.2083	75.837	-149.424	-27.132
342.2500	75.835	-149.447	-27.720
342.2917	75.833	-149.469	-27.610
342.3333	75.830	-149.491	-27.960
342.3750	75.828	-149.513	-28.658
342.4167	75.826	-149.535	-29.624
342.4583	75.824	-149.557	-29.980
342.5000	75.822	-149.578	-30.298
342.5417	75.820	-149.598	-31.191
342.5833	75.818	-149.617	-31.392
342.6250	75.816	-149.634	-31.710
342.6667	75.814	-149.651	-32.022
342.7083	75.812	-149.667	-32.112
342.7500	75.809	-149.684	-32.458
342.7917	75.807	-149.700	-32.745
342.8333	75.810	-149.618	-33.191
342.8750	75.801	-149.737	-33.386
342.9167	75.798	-149.758	-33.970
342.9583	75.795	-149.781	-34.061
343.0000	75.793	-149.803	-34.418
343.0417	75.791	-149.825	-34.913
343.0833	75.788	-149.847	-34.912
343.1250	75.786	-149.868	-35.078
343.1667	75.784	-149.888	-35.243
343.2083	75.782	-149.908	-35.813
343.2500	75.779	-149.927	-35.280
343.2917	75.776	-149.946	-34.946
343.3333	75.774	-149.965	-35.476
343.3750	75.771	-149.986	-35.902
343.4167	75.769	-150.006	-36.171
343.4583	75.767	-150.028	-35.677
343.5000	75.765	-150.049	-35.347
343.5417	75.763	-150.070	-35.079
343.5833	75.761	-150.091	-35.181
343.6250	75.760	-150.110	-35.244
343.6667	75.759	-150.128	-35.074
343.7083	75.757	-150.145	-35.140
343.7500	75.756	-150.162	-34.978
343.7917	75.754	-150.178	-34.287
343.8333	75.753	-150.194	-34.191
343.8750	75.751	-150.209	-34.552
343.9167	75.750	-150.226	-34.418
343.9583	75.749	-150.242	-34.517
344.0000	75.748	-150.258	-34.511
344.0417	75.746	-150.273	-35.170
344.0833	75.745	-150.286	-35.036
344.1250	75.744	-150.297	-35.532
344.1667	75.743	-150.307	-35.567
344.2083	75.742	-150.314	-35.731
344.2500	75.741	-150.324	-35.826
344.2917	75.740	-150.333	-35.929
344.3333	75.739	-150.342	-35.466
344.3750	75.738	-150.352	-35.634
344.4167	75.738	-150.363	-35.636
344.4583	75.737	-150.375	-35.308
344.5000	75.737	-150.386	-35.543
344.5417	75.737	-150.397	-35.114
344.5833	75.737	-150.406	-35.280
344.6250	75.737	-150.414	-35.116
344.6667	75.738	-150.422	-35.087
344.7083	75.738	-150.430	-35.024
344.7500	75.738	-150.438	-34.546
344.7917	75.738	-150.446	-34.718
344.8333	75.738	-150.455	-34.328
344.8750	75.739	-150.463	-34.217
344.9167	75.739	-150.473	-34.253
344.9583	75.739	-150.483	-34.116
345.0000	75.740	-150.494	-34.054
345.0417	75.741	-150.505	-34.146
345.0833	75.741	-150.515	-34.083
345.1250	75.742	-150.525	-34.145
345.1667	75.743	-150.533	-34.698
345.2083	75.743	-150.541	-34.271
345.2500	75.743	-150.549	-34.688
345.2917	75.744	-150.558	-34.886
345.3333	75.744	-150.567	-34.768
345.3750	75.744	-150.577	-34.394
345.4167	75.744	-150.588	-34.012
345.4583	75.744	-150.601	-34.086
345.5000	75.745	-150.616	-34.251
345.5417	75.746	-150.628	-33.899
345.5833	75.747	-150.639	-34.012
345.6250	75.748	-150.649	-34.260
345.6667	75.749	-150.656	-34.779
345.7083	75.749	-150.662	-35.206
345.7500	75.748	-150.668	-34.978
345.7917	75.747	-150.674	-34.436
345.8333	75.746	-150.680	-34.304
345.8750	75.744	-150.686	-34.493
345.9167	75.742	-150.693	-34.232
345.9583	75.740	-150.701	-33.614
346.0000	75.739	-150.707	-33.716
346.0417	75.736	-150.711	-33.553
346.0833	75.734	-150.712	-32.807
346.1250	75.730	-150.712	-32.965
346.1667	75.726	-150.710	-31.900
346.2083	75.722	-150.709	-31.439
346.2500	75.717	-150.708	-30.467
346.2917	75.713	-150.709	-27.856
346.3333	75.709	-150.713	-27.190
346.3750	75.705	-150.719	-29.587
346.4167	75.703	-150.725	-30.113
346.4583	75.701	-150.731	-30.177
346.5000	75.699	-150.734	-29.839
346.5417	75.697	-150.736	-29.260
346.5833	75.696	-150.736	-26.584
346.6250	75.693	-150.735	-25.365
346.6667	75.691	-150.733	-24.789
346.7083	75.688	-150.730	-24.157
346.7500	75.685	-150.727	-24.233
346.7917	75.682	-150.724	-26.198
346.8333	75.679	-150.722	-28.785
346.8750	75.676	-150.721	-29.921
346.9167	75.673	-150.720	-30.634
346.9583	75.671	-150.718	-31.355
347.0000	75.669	-150.716	-31.575
347.0417	75.667	-150.712	-31.289
347.0833	75.664	-150.706	-32.014
347.1250	75.662	-150.699	-32.393
347.1667	75.659	-150.690	-31.885
347.2083	75.656	-150.680	-31.859
347.2500	75.652	-150.669	-31.926
347.2917	75.649	-150.660	-31.989
347.3333	75.646	-150.650	-31.923
347.3750	75.643	-150.640	-32.527
347.4167	75.640	-150.631	-31.890
347.4583	75.638	-150.622	-32.755
347.5000	75.636	-150.612	-32.240
347.5417	75.634	-150.602	-32.337
347.5833	75.632	-150.591	-31.733
347.6250	75.631	-150.579	-32.048
347.6667	75.629	-150.567	-32.176
347.7083	75.627	-150.554	-31.904
347.7500	75.625	-150.541	-30.486
347.7917	75.622	-150.528	-30.289
347.8333	75.620	-150.516	-29.963
347.8750	75.618	-150.506	-27.950
347.9167	75.617	-150.495	-25.026
347.9583	75.615	-150.485	-23.174
348.0000	75.614	-150.476	-22.520
348.0417	75.612	-150.466	-23.264
348.0833	75.611	-150.456	-22.561
348.1250	75.610	-150.446	-21.622
348.1667	75.609	-150.437	-20.987
348.2083	75.608	-150.427	-20.544
348.2500	75.606	-150.419	-20.834
348.2917	75.605	-150.411	-22.697
348.3333	75.603	-150.404	-23.066
348.3750	75.601	-150.398	-21.985
348.4167	75.599	-150.393	-21.967
348.4583	75.597	-150.390	-21.303
348.5000	75.596	-150.389	-20.400
348.5417	75.594	-150.388	-21.258
348.5833	75.593	-150.388	-20.342
348.6250	75.592	-150.390	-20.642
348.6667	75.590	-150.393	-22.204
348.7083	75.588	-150.399	-25.898
348.7500	75.587	-150.409	-28.054
348.7917	75.586	-150.418	-29.448
348.8333	75.584	-150.429	-30.835
348.8750	75.583	-150.440	-32.058
348.9167	75.582	-150.450	-33.103
348.9583	75.582	-150.461	-33.680
349.0000	75.582	-150.470	-34.200
349.0417	75.581	-150.478	-35.083
349.0833	75.581	-150.485	-35.803
349.1250	75.581	-150.491	-36.170
349.1667	75.580	-150.495	-36.808
349.2083	75.580	-150.498	-37.246
349.2500	75.580	-150.501	-37.249
349.2917	75.579	-150.503	-37.353
349.3333	75.578	-150.505	-37.590
349.3750	75.577	-150.506	-38.168
349.4167	75.577	-150.510	-38.169
349.4583	75.576	-150.512	-38.550
349.5000	75.576	-150.515	-38.622
349.5417	75.576	-150.518	-39.080
349.5833	75.576	-150.521	-38.872
349.6250	75.576	-150.522	-39.053
349.6667	75.576	-150.523	-38.606
349.7083	75.576	-150.522	-38.333
349.7500	75.576	-150.521	-38.136
349.7917	75.576	-150.518	-38.005
349.8333	75.576	-150.516	-38.250
349.8750	75.576	-150.513	-38.280
349.9167	75.575	-150.511	-38.383
349.9583	75.575	-150.509	-38.266
350.0000	75.575	-150.508	-37.285
350.0417	75.575	-150.507	-36.408
350.0833	75.575	-150.506	-37.099
350.1250	75.575	-150.504	-37.673
350.1667	75.575	-150.501	-38.242
350.2083	75.576	-150.498	-38.648
350.2500	75.576	-150.494	-38.992
350.2917	75.576	-150.489	-39.134
350.3333	75.576	-150.484	-39.275
350.3750	75.575	-150.478	-39.109
350.4167	75.575	-150.473	-38.590
350.4583	75.575	-150.468	-38.318
350.5000	75.574	-150.463	-37.737
350.5417	75.574	-150.459	-36.891
350.5833	75.574	-150.457	-36.926
350.6250	75.574	-150.455	-36.321
350.6667	75.575	-150.452	-35.557
350.7083	75.575	-150.448	-36.029
350.7500	75.576	-150.445	-35.760
350.7917	75.576	-150.440	-35.162
350.8333	75.576	-150.435	-35.354
350.8750	75.576	-150.430	-34.660
350.9167	75.577	-150.425	-35.379
350.9583	75.577	-150.421	-34.982
351.0000	75.576	-150.418	-35.148
351.0417	75.576	-150.417	-35.087
351.0833	75.577	-150.416	-35.484
351.1250	75.576	-150.415	-34.773
351.1667	75.576	-150.414	-34.568
351.2083	75.576	-150.412	-32.118
351.2500	75.576	-150.409	-31.923
351.2917	75.576	-150.406	-32.956
351.3333	75.576	-150.401	-33.087
351.3750	75.575	-150.396	-33.587
351.4167	75.575	-150.391	-31.016
351.4583	75.574	-150.385	-29.491
351.5000	75.574	-150.379	-28.828
351.5417	75.573	-150.374	-27.532
351.5833	75.572	-150.368	-26.491
351.6250	75.571	-150.363	-25.479
351.6667	75.570	-150.358	-24.445
351.7083	75.569	-150.353	-23.803
351.7500	75.569	-150.349	-23.528
351.7917	75.568	-150.345	-25.327
351.8333	75.567	-150.341	-28.551
351.8750	75.567	-150.337	-29.776
351.9167	75.566	-150.332	-31.563
351.9583	75.564	-150.328	-32.377
352.0000	75.563	-150.323	-32.586
352.0417	75.562	-150.319	-30.887
352.0833	75.560	-150.315	-29.272
352.1250	75.559	-150.312	-31.696
352.1667	75.558	-150.310	-33.323
352.2083	75.557	-150.308	-33.972
352.2500	75.556	-150.305	-34.693
352.2917	75.555	-150.303	-35.151
352.3333	75.555	-150.299	-35.511
352.3750	75.554	-150.296	-35.743
352.4167	75.553	-150.293	-35.810
352.4583	75.552	-150.290	-35.711
352.5000	75.550	-150.288	-35.948
352.5417	75.549	-150.285	-36.247
352.5833	75.548	-150.283	-36.015
352.6250	75.547	-150.281	-36.523
352.6667	75.545	-150.280	-35.355
352.7083	75.544	-150.279	-34.757
352.7500	75.543	-150.278	-34.313
352.7917	75.542	-150.277	-33.553
352.8333	75.541	-150.275	-32.123
352.8750	75.541	-150.273	-31.089
352.9167	75.540	-150.271	-30.552
352.9583	75.538	-150.269	-29.914
353.0000	75.537	-150.267	-30.358
353.0417	75.536	-150.268	-29.805
353.0833	75.535	-150.269	-29.908
353.1250	75.534	-150.271	-31.232
353.1667	75.534	-150.273	-29.683
353.2083	75.533	-150.274	-31.378
353.2500	75.532	-150.276	-33.169
353.2917	75.531	-150.276	-34.684
353.3333	75.531	-150.275	-36.071
353.3750	75.530	-150.275	-36.505
353.4167	75.529	-150.274	-37.211
353.4583	75.527	-150.274	-37.416
353.5000	75.526	-150.273	-37.789
353.5417	75.525	-150.273	-38.232
353.5833	75.524	-150.273	-38.610
353.6250	75.522	-150.274	-38.264
353.6667	75.521	-150.274	-38.399
353.7083	75.520	-150.274	-38.533
353.7500	75.519	-150.274	-38.909
353.7917	75.518	-150.273	-39.046
353.8333	75.517	-150.273	-39.252
353.8750	75.516	-150.271	-39.530
353.9167	75.514	-150.269	-40.369
353.9583	75.513	-150.267	-40.334
354.0000			-39.768
354.0417			-39.944
354.0833	75.508	-150.263	-40.299
354.1250	75.507	-150.262	-39.692
354.1667	75.506	-150.261	-39.135
354.2083	75.504	-150.260	-37.916
354.2500	75.503	-150.260	-38.548
354.2917	75.502	-150.259	-39.132
354.3333	75.501	-150.259	-38.172
354.3750	75.500	-150.259	-39.119
354.4167	75.499	-150.258	-39.307
354.4583	75.497	-150.258	-40.498
354.5000	75.496	-150.258	-41.172
354.5417	75.495	-150.259	-41.134
354.5833	75.493	-150.259	-41.497
354.6250	75.492	-150.260	-41.173
354.6667	75.491	-150.262	-41.177
354.7083	75.490	-150.263	-41.615
354.7500	75.488	-150.264	-41.750
354.7917	75.487	-150.266	-41.780
354.8333	75.486	-150.267	-42.503
354.8750	75.485	-150.267	-42.216
354.9167	75.484	-150.267	-42.323
354.9583	75.482	-150.267	-42.871
355.0000	75.480	-150.267	-42.183
355.0417	75.478	-150.266	-41.832
355.0833	75.477	-150.266	-41.552
355.1250	75.475	-150.265	-40.509
355.1667	75.473	-150.265	-39.157
355.2083	75.471	-150.264	-38.052
355.2500	75.469	-150.262	-37.674
355.2917	75.467	-150.259	-36.998
355.3333	75.464	-150.255	-35.913
355.3750	75.462	-150.251	-35.282
355.4167	75.459	-150.245	-35.010
355.4583	75.456	-150.239	-35.165
355.5000	75.454	-150.233	-35.308
355.5417	75.451	-150.226	-35.627
355.5833	75.447	-150.219	-35.607
355.6250	75.444	-150.212	-34.077
355.6667	75.440	-150.206	-34.545
355.7083	75.436	-150.201	-34.763
355.7500	75.432	-150.195	-34.800
355.7917	75.428	-150.190	-33.650
355.8333	75.424	-150.184	-31.850
355.8750	75.420	-150.178	-31.824
355.9167	75.415	-150.171	-31.605
355.9583	75.411	-150.164	-32.427
356.0000	75.406	-150.156	-32.209
356.0417	75.402	-150.148	-31.265
356.0833	75.397	-150.138	-30.963
356.1250	75.392	-150.129	-30.082
356.1667	75.388	-150.121	-28.322
356.2083	75.384	-150.112	-27.793
356.2500	75.379	-150.103	-28.931
356.2917	75.375	-150.095	-29.300
356.3333	75.371	-150.086	-29.887
356.3750	75.366	-150.078	-30.240
356.4167	75.361	-150.069	-29.233
356.4583	75.357	-150.060	-30.196
356.5000	75.352	-150.050	-28.768
356.5417	75.347	-150.040	-27.563
356.5833	75.342	-150.030	-28.232
356.6250	75.337	-150.019	-28.600
356.6667	75.333	-150.011	-26.383
356.7083	75.328	-150.002	-26.461
356.7500	75.324	-149.995	-26.274
356.7917	75.320	-149.989	-26.892
356.8333	75.317	-149.984	-28.297
356.8750	75.314	-149.980	-28.603
356.9167	75.311	-149.976	-29.228
356.9583	75.308	-149.973	-27.672
357.0000	75.305	-149.970	-26.423
357.0417	75.302	-149.968	-28.486
357.0833	75.299	-149.967	-30.719
357.1250	75.297	-149.967	-31.168
357.1667	75.296	-149.967	-32.871
357.2083	75.294	-149.965	-33.418
357.2500	75.293	-149.962	-33.323
357.2917	75.292	-149.960	-33.776
357.3333	75.291	-149.958	-33.907
357.3750	75.290	-149.956	-33.703
357.4167	75.289	-149.956	-33.165
357.4583	75.288	-149.955	-33.624
357.5000	75.288	-149.953	-33.881
357.5417	75.287	-149.952	-33.547
357.5833	75.286	-149.951	-33.593
357.6250	75.285	-149.949	-33.979
357.6667	75.285	-149.948	-34.243
357.7083	75.284	-149.947	-34.564
357.7500	75.284	-149.947	-34.925
357.7917	75.284	-149.947	-35.191
357.8333	75.284	-149.947	-35.521
357.8750	75.284	-149.947	-36.085
357.9167	75.284	-149.946	-36.420
357.9583	75.284	-149.946	-36.622
358.0000	75.284	-149.946	-36.958
358.0417	75.284	-149.946	-37.227
358.0833	75.284	-149.946	-37.293
358.1250	75.284	-149.946	-37.702
358.1667	75.284	-149.946	-37.871
358.2083	75.284	-149.947	-38.211
358.2500	75.284	-149.947	-38.453
358.2917	75.285	-149.948	-38.419
358.3333	75.285	-149.948	-38.214
358.3750	75.285	-149.948	-38.385
358.4167	75.285	-149.949	-38.695
358.4583	75.285	-149.949	-38.661
358.5000	75.285	-149.950	-38.730
358.5417	75.285	-149.951	-38.869
358.5833	75.285	-149.951	-38.904
358.6250	75.285	-149.951	-38.940
358.6667	75.285	-149.950	-38.973
358.7083	75.285	-149.949	-39.146
358.7500	75.286	-149.948	-38.907
358.7917	75.286	-149.948	-38.772
358.8333	75.286	-149.947	-38.355
358.8750	75.286	-149.946	-38.352
358.9167	75.286	-149.946	-38.006
358.9583	75.286	-149.945	-38.351
359.0000	75.287	-149.944	-37.974
359.0417	75.287	-149.944	-38.252
359.0833	75.287	-149.943	-38.179
359.1250	75.286	-149.942	-38.351
359.1667	75.286	-149.941	-38.180
359.2083	75.286	-149.940	-37.462
359.2500	75.286	-149.939	-37.871
359.2917	75.287	-149.938	-37.428
359.3333	75.287	-149.937	-36.513
359.3750	75.287	-149.937	-36.983
359.4167	75.287	-149.935	-37.354
359.4583	75.288	-149.935	-37.592
359.5000	75.288	-149.935	-37.355
359.5417	75.288	-149.935	-37.763
359.5833	75.288	-149.935	-38.175
359.6250	75.288	-149.935	-38.518
359.6667	75.289	-149.935	-38.447
359.7083	75.289	-149.935	-38.552
359.7500	75.289	-149.935	-39.103
359.7917	75.289	-149.935	-39.412
359.8333	75.290	-149.936	-39.311
359.8750	75.290	-149.937	-39.451
359.9167	75.291	-149.938	-39.591
359.9583	75.291	-149.938	-39.662
360.0000	75.291	-149.939	-39.801
